tanggal,Produk,penjualan
2025-08-18,Americano,4
2025-08-18,Butterscotch Coffee,2
2025-08-18,Capuccino,4
2025-08-18,Kopi Aren,14
2025-08-18,Matcha Coffee,1
2025-08-18,Rum Coffee,1
2025-08-19,Americano,3
2025-08-19,Capuccino,4
2025-08-19,Espresso,1
2025-08-19,Hazelnut Coffee,2
2025-08-19,Kopi Aren,10
2025-08-19,Kopi Pandan,2
2025-08-19,Matcha Coffee,1
2025-08-19,Signature Coffee,2
2025-08-20,Americano,3
2025-08-20,Capuccino,2
2025-08-20,Kopi Aren,8
2025-08-20,Kopi Pandan,1
2025-08-21,Americano,3
2025-08-21,Avocado Coffee,1
2025-08-21,Butterscotch Coffee,3
2025-08-21,Capuccino,1
2025-08-21,Espresso,2
2025-08-21,Kopi Aren,13
2025-08-21,Matcha Coffee,1
2025-08-21,Rum Coffee,2
2025-08-21,Signature Coffee,1
2025-08-22,Americano,3
2025-08-22,Avocado Coffee,1
2025-08-22,Capuccino,6
2025-08-22,Espresso,2
2025-08-22,Kopi Aren,13
2025-08-22,Signature Coffee,1
2025-08-23,Americano,3
2025-08-23,Avocado Coffee,1
2025-08-23,Butterscotch Coffee,1
2025-08-23,Capuccino,1
2025-08-23,Espresso,1
2025-08-23,Hazelnut Coffee,4
2025-08-23,Kopi Aren,25
2025-08-23,Kopi Pandan,5
2025-08-23,Matcha Coffee,1
2025-08-23,Rum Coffee,1
2025-08-23,Signature Coffee,1
2025-08-24,Americano,3
2025-08-24,Capuccino,7
2025-08-24,Hazelnut Coffee,1
2025-08-24,Kopi Aren,16
2025-08-24,Signature Coffee,2
2025-08-25,Americano,1
2025-08-25,Butterscotch Coffee,1
2025-08-25,Capuccino,1
2025-08-25,Hazelnut Coffee,2
2025-08-25,Kopi Aren,11
2025-08-25,Kopi Pandan,1
2025-08-26,Americano,4
2025-08-26,Capuccino,5
2025-08-26,Hazelnut Coffee,1
2025-08-26,Kopi Aren,12
2025-08-26,Signature Coffee,1
2025-08-27,Americano,4
2025-08-27,Avocado Coffee,1
2025-08-27,Butterscotch Coffee,5
2025-08-27,Capuccino,3
2025-08-27,Hazelnut Coffee,4
2025-08-27,Kopi Aren,11
2025-08-27,Signature Coffee,2
2025-08-28,Americano,2
2025-08-28,Capuccino,1
2025-08-28,Espresso,1
2025-08-28,Hazelnut Coffee,1
2025-08-28,Kopi Aren,11
2025-08-28,Kopi Pandan,1
2025-08-28,Rum Coffee,1
2025-08-28,Signature Coffee,2
2025-08-29,Americano,4
2025-08-29,Capuccino,1
2025-08-29,Espresso,1
2025-08-29,Hazelnut Coffee,1
2025-08-29,Kopi Aren,3
2025-08-29,Matcha Coffee,3
2025-08-29,Signature Coffee,4
2025-08-30,Americano,3
2025-08-30,Avocado Coffee,1
2025-08-30,Butterscotch Coffee,1
2025-08-30,Capuccino,6
2025-08-30,Espresso,1
2025-08-30,Hazelnut Coffee,1
2025-08-30,Kopi Aren,6
2025-08-30,Matcha Coffee,1
2025-08-30,Rum Coffee,2
2025-08-30,Signature Coffee,1
2025-08-31,Americano,5
2025-08-31,Avocado Coffee,1
2025-08-31,Butterscotch Coffee,1
2025-08-31,Capuccino,13
2025-08-31,Kopi Aren,10
2025-08-31,Kopi Pandan,1
2025-08-31,Rum Coffee,1
2025-08-31,Signature Coffee,1
2025-09-01,Americano,2
2025-09-01,Butterscotch Coffee,3
2025-09-01,Capuccino,1
2025-09-01,Kopi Aren,17
2025-09-01,Rum Coffee,1
2025-09-01,Signature Coffee,1
2025-09-02,Americano,4
2025-09-02,Avocado Coffee,1
2025-09-02,Butterscotch Coffee,3
2025-09-02,Capuccino,4
2025-09-02,Espresso,2
2025-09-02,Kopi Aren,24
2025-09-02,Matcha Coffee,1
2025-09-03,Americano,3
2025-09-03,Avocado Coffee,1
2025-09-03,Butterscotch Coffee,4
2025-09-03,Capuccino,2
2025-09-03,Espresso,1
2025-09-03,Kopi Aren,7
2025-09-03,Signature Coffee,1
2025-09-04,Americano,3
2025-09-04,Avocado Coffee,3
2025-09-04,Butterscotch Coffee,2
2025-09-04,Capuccino,1
2025-09-04,Hazelnut Coffee,3
2025-09-04,Kopi Aren,9
2025-09-04,Rum Coffee,1
2025-09-04,Signature Coffee,1
2025-09-05,Americano,6
2025-09-05,Butterscotch Coffee,4
2025-09-05,Capuccino,8
2025-09-05,Hazelnut Coffee,3
2025-09-05,Kopi Aren,5
2025-09-05,Kopi Pandan,2
2025-09-05,Matcha Coffee,1
2025-09-05,Signature Coffee,1
2025-09-06,Americano,9
2025-09-06,Butterscotch Coffee,1
2025-09-06,Capuccino,6
2025-09-06,Espresso,1
2025-09-06,Hazelnut Coffee,1
2025-09-06,Kopi Aren,20
2025-09-06,Kopi Pandan,2
2025-09-06,Matcha Coffee,2
2025-09-07,Americano,7
2025-09-07,Butterscotch Coffee,2
2025-09-07,Capuccino,3
2025-09-07,Espresso,2
2025-09-07,Hazelnut Coffee,1
2025-09-07,Kopi Aren,8
2025-09-07,Kopi Pandan,2
2025-09-07,Matcha Coffee,1
2025-09-08,Americano,8
2025-09-08,Butterscotch Coffee,3
2025-09-08,Capuccino,8
2025-09-08,Espresso,3
2025-09-08,Hazelnut Coffee,2
2025-09-08,Kopi Aren,13
2025-09-09,Americano,3
2025-09-09,Butterscotch Coffee,1
2025-09-09,Capuccino,4
2025-09-09,Hazelnut Coffee,2
2025-09-09,Kopi Aren,11
2025-09-10,Americano,2
2025-09-10,Butterscotch Coffee,2
2025-09-10,Capuccino,7
2025-09-10,Espresso,1
2025-09-10,Hazelnut Coffee,1
2025-09-10,Kopi Aren,7
2025-09-10,Matcha Coffee,3
2025-09-11,Americano,2
2025-09-11,Butterscotch Coffee,1
2025-09-11,Capuccino,3
2025-09-11,Espresso,2
2025-09-11,Hazelnut Coffee,2
2025-09-11,Kopi Aren,11
2025-09-11,Kopi Pandan,1
2025-09-11,Signature Coffee,1
2025-09-12,Americano,3
2025-09-12,Avocado Coffee,2
2025-09-12,Butterscotch Coffee,2
2025-09-12,Capuccino,1
2025-09-12,Espresso,1
2025-09-12,Hazelnut Coffee,1
2025-09-12,Kopi Aren,11
2025-09-12,Kopi Pandan,1
2025-09-12,Matcha Coffee,3
2025-09-12,Rum Coffee,1
2025-09-12,Signature Coffee,1
2025-09-12,Strawberry Coffee,1
2025-09-13,Americano,5
2025-09-13,Avocado Coffee,1
2025-09-13,Butterscotch Coffee,1
2025-09-13,Capuccino,4
2025-09-13,Kopi Aren,10
2025-09-13,Kopi Pandan,1
2025-09-13,Matcha Coffee,3
2025-09-13,Rum Coffee,2
2025-09-13,Signature Coffee,3
2025-09-14,Americano,5
2025-09-14,Avocado Coffee,4
2025-09-14,Butterscotch Coffee,2
2025-09-14,Capuccino,5
2025-09-14,Espresso,1
2025-09-14,Hazelnut Coffee,4
2025-09-14,Kopi Aren,17
2025-09-14,Kopi Pandan,1
2025-09-14,Rum Coffee,1
2025-09-15,Americano,3
2025-09-15,Butterscotch Coffee,1
2025-09-15,Capuccino,3
2025-09-15,Espresso,2
2025-09-15,Kopi Aren,8
2025-09-15,Matcha Coffee,3
2025-09-16,Americano,3
2025-09-16,Avocado Coffee,2
2025-09-16,Butterscotch Coffee,2
2025-09-16,Capuccino,2
2025-09-16,Espresso,1
2025-09-16,Kopi Aren,7
2025-09-17,Americano,3
2025-09-17,Capuccino,2
2025-09-17,Kopi Aren,15
2025-09-17,Matcha Coffee,1
2025-09-17,Signature Coffee,1
2025-09-18,Americano,4
2025-09-18,Butterscotch Coffee,2
2025-09-18,Capuccino,3
2025-09-18,Kopi Aren,12
2025-09-18,Signature Coffee,3
2025-09-19,Americano,9
2025-09-19,Butterscotch Coffee,2
2025-09-19,Capuccino,5
2025-09-19,Espresso,2
2025-09-19,Hazelnut Coffee,3
2025-09-19,Kopi Aren,8
2025-09-19,Kopi Pandan,2
2025-09-19,Signature Coffee,1
2025-09-20,Americano,4
2025-09-20,Butterscotch Coffee,3
2025-09-20,Capuccino,5
2025-09-20,Espresso,1
2025-09-20,Hazelnut Coffee,4
2025-09-20,Kopi Aren,15
2025-09-20,Rum Coffee,1
2025-09-20,Signature Coffee,2
2025-09-20,Strawberry Coffee,1
2025-09-21,Americano,6
2025-09-21,Avocado Coffee,1
2025-09-21,Butterscotch Coffee,1
2025-09-21,Capuccino,5
2025-09-21,Espresso,1
2025-09-21,Hazelnut Coffee,2
2025-09-21,Kopi Aren,16
2025-09-21,Kopi Pandan,1
2025-09-21,Matcha Coffee,2
2025-09-21,Rum Coffee,1
2025-09-21,Signature Coffee,1
2025-09-22,Americano,9
2025-09-22,Avocado Coffee,1
2025-09-22,Butterscotch Coffee,6
2025-09-22,Capuccino,2
2025-09-22,Espresso,2
2025-09-22,Hazelnut Coffee,1
2025-09-22,Kopi Aren,13
2025-09-22,Kopi Pandan,1
2025-09-22,Matcha Coffee,2
2025-09-22,Signature Coffee,2
2025-09-23,Americano,1
2025-09-23,Capuccino,4
2025-09-23,Hazelnut Coffee,2
2025-09-23,Kopi Aren,9
2025-09-23,Rum Coffee,1
2025-09-23,Signature Coffee,1
2025-09-24,Americano,3
2025-09-24,Butterscotch Coffee,2
2025-09-24,Capuccino,1
2025-09-24,Espresso,1
2025-09-24,Hazelnut Coffee,3
2025-09-24,Kopi Aren,12
2025-09-25,Americano,1
2025-09-25,Butterscotch Coffee,1
2025-09-25,Espresso,1
2025-09-25,Kopi Aren,7
2025-09-25,Kopi Pandan,1
2025-09-25,Matcha Coffee,1
2025-09-25,Rum Coffee,1
2025-09-25,Signature Coffee,2
2025-09-26,Americano,6
2025-09-26,Butterscotch Coffee,3
2025-09-26,Capuccino,4
2025-09-26,Hazelnut Coffee,3
2025-09-26,Kopi Aren,10
2025-09-26,Kopi Pandan,2
2025-09-26,Matcha Coffee,5
2025-09-26,Signature Coffee,1
2025-09-26,Strawberry Coffee,1
2025-09-27,Americano,7
2025-09-27,Butterscotch Coffee,1
2025-09-27,Capuccino,3
2025-09-27,Kopi Aren,15
2025-09-27,Matcha Coffee,1
2025-09-28,Americano,4
2025-09-28,Butterscotch Coffee,1
2025-09-28,Capuccino,5
2025-09-28,Espresso,1
2025-09-28,Hazelnut Coffee,5
2025-09-28,Kopi Aren,10
2025-09-28,Kopi Pandan,1
2025-09-28,Matcha Coffee,1
2025-09-28,Signature Coffee,1
2025-09-29,Americano,2
2025-09-29,Capuccino,1
2025-09-29,Kopi Aren,11
2025-09-29,Rum Coffee,1
2025-09-29,Signature Coffee,2
2025-09-30,Americano,1
2025-09-30,Capuccino,2
2025-09-30,Kopi Aren,5
2025-09-30,Kopi Pandan,1
2025-10-01,Americano,3
2025-10-01,Capuccino,2
2025-10-01,Espresso,1
2025-10-01,Hazelnut Coffee,2
2025-10-01,Kopi Aren,13
2025-10-01,Matcha Coffee,1
2025-10-01,Signature Coffee,4
2025-10-02,Americano,3
2025-10-02,Capuccino,8
2025-10-02,Espresso,2
2025-10-02,Hazelnut Coffee,3
2025-10-02,Kopi Aren,8
2025-10-02,Signature Coffee,2
2025-10-03,Americano,1
2025-10-03,Butterscotch Coffee,2
2025-10-03,Espresso,2
2025-10-03,Kopi Aren,11
2025-10-03,Rum Coffee,1
2025-10-03,Signature Coffee,1
2025-10-04,Americano,8
2025-10-04,Avocado Coffee,1
2025-10-04,Butterscotch Coffee,4
2025-10-04,Capuccino,7
2025-10-04,Espresso,2
2025-10-04,Hazelnut Coffee,4
2025-10-04,Kopi Aren,12
2025-10-04,Rum Coffee,1
2025-10-05,Americano,6
2025-10-05,Butterscotch Coffee,1
2025-10-05,Capuccino,5
2025-10-05,Hazelnut Coffee,4
2025-10-05,Kopi Aren,5
2025-10-05,Kopi Pandan,1
2025-10-05,Signature Coffee,1
2025-10-06,Americano,2
2025-10-06,Avocado Coffee,1
2025-10-06,Butterscotch Coffee,1
2025-10-06,Capuccino,1
2025-10-06,Hazelnut Coffee,1
2025-10-06,Kopi Aren,8
2025-10-06,Kopi Pandan,1
2025-10-06,Signature Coffee,2
2025-10-07,Americano,1
2025-10-07,Avocado Coffee,1
2025-10-07,Butterscotch Coffee,1
2025-10-07,Capuccino,1
2025-10-07,Hazelnut Coffee,2
2025-10-07,Kopi Aren,10
2025-10-07,Signature Coffee,1
2025-10-08,Butterscotch Coffee,2
2025-10-08,Capuccino,2
2025-10-08,Hazelnut Coffee,6
2025-10-08,Kopi Aren,10
2025-10-08,Signature Coffee,1
2025-10-09,Americano,1
2025-10-09,Butterscotch Coffee,1
2025-10-09,Hazelnut Coffee,2
2025-10-09,Kopi Aren,10
2025-10-09,Kopi Pandan,1
2025-10-09,Matcha Coffee,1
2025-10-09,Rum Coffee,1
2025-10-10,Americano,6
2025-10-10,Avocado Coffee,2
2025-10-10,Butterscotch Coffee,1
2025-10-10,Capuccino,5
2025-10-10,Espresso,2
2025-10-10,Hazelnut Coffee,4
2025-10-10,Kopi Aren,10
2025-10-10,Signature Coffee,1
2025-10-11,Avocado Coffee,1
2025-10-11,Butterscotch Coffee,1
2025-10-11,Capuccino,3
2025-10-11,Hazelnut Coffee,4
2025-10-11,Kopi Aren,9
2025-10-11,Matcha Coffee,1
2025-10-11,Strawberry Coffee,1
2025-10-12,Americano,6
2025-10-12,Butterscotch Coffee,1
2025-10-12,Capuccino,5
2025-10-12,Espresso,1
2025-10-12,Hazelnut Coffee,1
2025-10-12,Kopi Aren,14
2025-10-12,Kopi Pandan,2
2025-10-12,Matcha Coffee,2
2025-10-12,Rum Coffee,1
2025-10-12,Signature Coffee,3
2025-10-13,Butterscotch Coffee,1
2025-10-13,Espresso,1
2025-10-13,Hazelnut Coffee,1
2025-10-13,Kopi Aren,9
2025-10-13,Matcha Coffee,1
2025-10-13,Signature Coffee,1
2025-10-14,Americano,3
2025-10-14,Butterscotch Coffee,1
2025-10-14,Hazelnut Coffee,2
2025-10-14,Kopi Aren,6
2025-10-15,Americano,3
2025-10-15,Capuccino,2
2025-10-15,Kopi Aren,10
2025-10-15,Matcha Coffee,1
2025-10-16,Americano,3
2025-10-16,Avocado Coffee,3
2025-10-16,Butterscotch Coffee,1
2025-10-16,Capuccino,5
2025-10-16,Espresso,1
2025-10-16,Hazelnut Coffee,2
2025-10-16,Kopi Aren,4
2025-10-16,Signature Coffee,1
2025-10-17,Americano,2
2025-10-17,Avocado Coffee,2
2025-10-17,Butterscotch Coffee,2
2025-10-17,Capuccino,1
2025-10-17,Hazelnut Coffee,3
2025-10-17,Kopi Aren,17
2025-10-17,Matcha Coffee,1
2025-10-17,Signature Coffee,1
2025-10-18,Americano,1
2025-10-18,Avocado Coffee,1
2025-10-18,Butterscotch Coffee,2
2025-10-18,Espresso,1
2025-10-18,Hazelnut Coffee,5
2025-10-18,Kopi Aren,9
2025-10-18,Rum Coffee,1
2025-10-19,Americano,1
2025-10-19,Butterscotch Coffee,2
2025-10-19,Hazelnut Coffee,3
2025-10-19,Kopi Aren,15
2025-10-20,Americano,3
2025-10-20,Avocado Coffee,1
2025-10-20,Butterscotch Coffee,1
2025-10-20,Capuccino,2
2025-10-20,Hazelnut Coffee,1
2025-10-20,Kopi Aren,3
2025-10-20,Kopi Pandan,1
2025-10-21,Americano,5
2025-10-21,Avocado Coffee,1
2025-10-21,Capuccino,4
2025-10-21,Hazelnut Coffee,2
2025-10-21,Kopi Aren,2
2025-10-21,Strawberry Coffee,1
2025-10-22,Americano,1
2025-10-22,Butterscotch Coffee,1
2025-10-22,Capuccino,4
2025-10-22,Kopi Aren,3
2025-10-23,Americano,2
2025-10-23,Butterscotch Coffee,1
2025-10-23,Capuccino,2
2025-10-23,Hazelnut Coffee,5
2025-10-23,Kopi Aren,8
2025-10-23,Kopi Pandan,1
2025-10-23,Rum Coffee,3
2025-10-23,Signature Coffee,2
2025-10-24,Americano,2
2025-10-24,Avocado Coffee,1
2025-10-24,Capuccino,7
2025-10-24,Kopi Aren,13
2025-10-25,Americano,4
2025-10-25,Avocado Coffee,1
2025-10-25,Butterscotch Coffee,1
2025-10-25,Capuccino,2
2025-10-25,Hazelnut Coffee,4
2025-10-25,Kopi Aren,6
2025-10-25,Kopi Pandan,1
2025-10-25,Matcha Coffee,1
2025-10-26,Americano,8
2025-10-26,Avocado Coffee,1
2025-10-26,Butterscotch Coffee,2
2025-10-26,Capuccino,10
2025-10-26,Hazelnut Coffee,6
2025-10-26,Kopi Aren,8
2025-10-27,Americano,4
2025-10-27,Butterscotch Coffee,1
2025-10-27,Capuccino,3
2025-10-27,Kopi Aren,8
2025-10-28,Americano,3
2025-10-28,Capuccino,2
2025-10-28,Hazelnut Coffee,2
2025-10-28,Kopi Aren,5
2025-10-28,Signature Coffee,1
2025-10-29,Americano,4
2025-10-29,Avocado Coffee,1
2025-10-29,Butterscotch Coffee,2
2025-10-29,Capuccino,4
2025-10-29,Hazelnut Coffee,2
2025-10-29,Kopi Aren,5
2025-10-29,Kopi Pandan,1
2025-10-29,Signature Coffee,2
2025-10-30,Americano,5
2025-10-30,Capuccino,3
2025-10-30,Hazelnut Coffee,2
2025-10-30,Kopi Aren,13
2025-10-30,Kopi Pandan,2
2025-10-31,Americano,3
2025-10-31,Butterscotch Coffee,2
2025-10-31,Capuccino,2
2025-10-31,Espresso,1
2025-10-31,Hazelnut Coffee,4
2025-10-31,Kopi Aren,5
2025-10-31,Kopi Pandan,1
2025-10-31,Matcha Coffee,1
2025-10-31,Rum Coffee,1
2025-11-01,Americano,11
2025-11-01,Avocado Coffee,1
2025-11-01,Capuccino,2
2025-11-01,Espresso,1
2025-11-01,Hazelnut Coffee,5
2025-11-01,Kopi Aren,13
2025-11-01,Matcha Coffee,2
2025-11-01,Rum Coffee,3
2025-11-02,Americano,3
2025-11-02,Avocado Coffee,1
2025-11-02,Butterscotch Coffee,2
2025-11-02,Capuccino,2
2025-11-02,Espresso,1
2025-11-02,Hazelnut Coffee,8
2025-11-02,Kopi Aren,18
2025-11-02,Kopi Pandan,4
2025-11-02,Signature Coffee,4
2025-11-03,Avocado Coffee,2
2025-11-03,Butterscotch Coffee,6
2025-11-03,Capuccino,3
2025-11-03,Hazelnut Coffee,1
2025-11-03,Kopi Aren,10
2025-11-03,Matcha Coffee,1
2025-11-03,Rum Coffee,1
2025-11-04,Americano,2
2025-11-04,Avocado Coffee,6
2025-11-04,Butterscotch Coffee,3
2025-11-04,Capuccino,2
2025-11-04,Espresso,1
2025-11-04,Hazelnut Coffee,3
2025-11-04,Kopi Aren,4
2025-11-04,Kopi Pandan,1
2025-11-04,Signature Coffee,1
2025-11-05,Americano,2
2025-11-05,Capuccino,1
2025-11-05,Hazelnut Coffee,3
2025-11-05,Kopi Aren,2
2025-11-05,Signature Coffee,1
2025-11-06,Americano,1
2025-11-06,Capuccino,2
2025-11-06,Hazelnut Coffee,2
2025-11-06,Kopi Aren,5
2025-11-06,Signature Coffee,1
2025-11-06,Strawberry Coffee,1
2025-11-07,Americano,2
2025-11-07,Avocado Coffee,1
2025-11-07,Butterscotch Coffee,1
2025-11-07,Capuccino,5
2025-11-07,Espresso,3
2025-11-07,Hazelnut Coffee,2
2025-11-07,Kopi Aren,8
2025-11-07,Matcha Coffee,1
2025-11-08,Americano,7
2025-11-08,Capuccino,1
2025-11-08,Hazelnut Coffee,3
2025-11-08,Kopi Aren,12
2025-11-08,Signature Coffee,2
2025-11-09,Americano,3
2025-11-09,Avocado Coffee,2
2025-11-09,Butterscotch Coffee,2
2025-11-09,Capuccino,6
2025-11-09,Hazelnut Coffee,2
2025-11-09,Kopi Aren,10
2025-11-09,Signature Coffee,2
2025-11-10,Americano,3
2025-11-10,Capuccino,1
2025-11-10,Hazelnut Coffee,3
2025-11-10,Kopi Aren,5
2025-11-10,Signature Coffee,1
2025-11-11,Americano,1
2025-11-11,Avocado Coffee,2
2025-11-11,Hazelnut Coffee,4
2025-11-11,Kopi Aren,1
2025-11-11,Kopi Pandan,1
2025-11-12,Americano,2
2025-11-12,Avocado Coffee,1
2025-11-12,Butterscotch Coffee,1
2025-11-12,Hazelnut Coffee,2
2025-11-12,Kopi Aren,11
2025-11-12,Strawberry Coffee,1
2025-11-13,Americano,4
2025-11-13,Butterscotch Coffee,1
2025-11-13,Capuccino,2
2025-11-13,Hazelnut Coffee,1
2025-11-13,Kopi Aren,6
2025-11-14,Americano,4
2025-11-14,Avocado Coffee,2
2025-11-14,Butterscotch Coffee,1
2025-11-14,Capuccino,4
2025-11-14,Hazelnut Coffee,1
2025-11-14,Kopi Aren,14
2025-11-14,Kopi Pandan,1
2025-11-15,Americano,4
2025-11-15,Avocado Coffee,1
2025-11-15,Butterscotch Coffee,2
2025-11-15,Capuccino,3
2025-11-15,Espresso,3
2025-11-15,Hazelnut Coffee,4
2025-11-15,Kopi Aren,13
2025-11-15,Matcha Coffee,1
2025-11-15,Rum Coffee,4
2025-11-16,Americano,6
2025-11-16,Avocado Coffee,1
2025-11-16,Butterscotch Coffee,3
2025-11-16,Capuccino,3
2025-11-16,Hazelnut Coffee,4
2025-11-16,Kopi Aren,7
2025-11-17,Avocado Coffee,1
2025-11-17,Butterscotch Coffee,2
2025-11-17,Capuccino,1
2025-11-17,Espresso,2
2025-11-17,Hazelnut Coffee,1
2025-11-17,Kopi Aren,5
2025-11-17,Rum Coffee,1
2025-11-18,Butterscotch Coffee,3
2025-11-18,Capuccino,2
2025-11-18,Hazelnut Coffee,3
2025-11-18,Kopi Aren,6
2025-11-18,Matcha Coffee,2
2025-11-19,Americano,1
2025-11-19,Hazelnut Coffee,1
2025-11-19,Kopi Aren,5
2025-11-20,Americano,2
2025-11-20,Butterscotch Coffee,1
2025-11-20,Capuccino,3
2025-11-20,Espresso,2
2025-11-20,Hazelnut Coffee,3
2025-11-20,Kopi Aren,12
2025-11-20,Rum Coffee,3
2025-11-21,Americano,3
2025-11-21,Avocado Coffee,1
2025-11-21,Butterscotch Coffee,3
2025-11-21,Capuccino,4
2025-11-21,Espresso,1
2025-11-21,Hazelnut Coffee,5
2025-11-21,Kopi Aren,12
2025-11-21,Kopi Pandan,2
2025-11-22,Americano,8
2025-11-22,Avocado Coffee,1
2025-11-22,Butterscotch Coffee,3
2025-11-22,Capuccino,4
2025-11-22,Hazelnut Coffee,6
2025-11-22,Kopi Aren,12
2025-11-22,Kopi Pandan,2
2025-11-23,Americano,3
2025-11-23,Avocado Coffee,1
2025-11-23,Butterscotch Coffee,1
2025-11-23,Capuccino,3
2025-11-23,Espresso,3
2025-11-23,Hazelnut Coffee,6
2025-11-23,Kopi Aren,4
2025-11-23,Kopi Pandan,1
2025-11-23,Rum Coffee,1
2025-11-24,Americano,2
2025-11-24,Avocado Coffee,1
2025-11-24,Capuccino,6
2025-11-24,Hazelnut Coffee,1
2025-11-24,Kopi Aren,11
2025-11-24,Matcha Coffee,3
2025-11-24,Rum Coffee,1
2025-11-25,Americano,13
2025-11-25,Butterscotch Coffee,1
2025-11-25,Hazelnut Coffee,4
2025-11-25,Kopi Aren,4
2025-11-25,Kopi Pandan,1
2025-11-25,Signature Coffee,1
2025-11-26,Americano,3
2025-11-26,Butterscotch Coffee,1
2025-11-26,Capuccino,2
2025-11-26,Hazelnut Coffee,1
2025-11-26,Kopi Aren,25
2025-11-27,Avocado Coffee,1
2025-11-27,Butterscotch Coffee,3
2025-11-27,Hazelnut Coffee,1
2025-11-27,Kopi Aren,13
2025-11-27,Signature Coffee,1
2025-11-28,Americano,5
2025-11-28,Avocado Coffee,2
2025-11-28,Butterscotch Coffee,2
2025-11-28,Capuccino,3
2025-11-28,Espresso,1
2025-11-28,Hazelnut Coffee,2
2025-11-28,Kopi Aren,9
2025-11-28,Kopi Pandan,2
2025-11-28,Rum Coffee,1
2025-11-29,Americano,5
2025-11-29,Avocado Coffee,1
2025-11-29,Butterscotch Coffee,3
2025-11-29,Capuccino,5
2025-11-29,Hazelnut Coffee,1
2025-11-29,Kopi Aren,6
2025-11-29,Rum Coffee,1
2025-11-29,Signature Coffee,4
2025-11-29,Strawberry Coffee,1
2025-11-30,Americano,2
2025-11-30,Avocado Coffee,1
2025-11-30,Butterscotch Coffee,4
2025-11-30,Espresso,1
2025-11-30,Hazelnut Coffee,1
2025-11-30,Kopi Aren,4
2025-11-30,Kopi Pandan,1
2025-11-30,Matcha Coffee,3
2025-12-01,Americano,1
2025-12-01,Avocado Coffee,1
2025-12-01,Capuccino,2
2025-12-01,Kopi Aren,10
2025-12-01,Kopi Pandan,1
2025-12-02,Americano,3
2025-12-02,Avocado Coffee,2
2025-12-02,Butterscotch Coffee,5
2025-12-02,Capuccino,4
2025-12-02,Hazelnut Coffee,2
2025-12-02,Kopi Aren,8
2025-12-02,Rum Coffee,1
2025-12-02,Signature Coffee,3
2025-12-03,Americano,6
2025-12-03,Avocado Coffee,1
2025-12-03,Butterscotch Coffee,3
2025-12-03,Capuccino,4
2025-12-03,Hazelnut Coffee,1
2025-12-03,Kopi Aren,3
2025-12-03,Signature Coffee,1
2025-12-04,Americano,2
2025-12-04,Avocado Coffee,1
2025-12-04,Butterscotch Coffee,1
2025-12-04,Hazelnut Coffee,3
2025-12-04,Kopi Aren,2
2025-12-04,Signature Coffee,1
2025-12-05,Americano,4
2025-12-05,Avocado Coffee,2
2025-12-05,Butterscotch Coffee,3
2025-12-05,Capuccino,2
2025-12-05,Espresso,1
2025-12-05,Hazelnut Coffee,1
2025-12-05,Kopi Aren,14
2025-12-05,Kopi Pandan,1
2025-12-05,Signature Coffee,1
2025-12-06,Americano,4
2025-12-06,Avocado Coffee,2
2025-12-06,Butterscotch Coffee,1
2025-12-06,Capuccino,2
2025-12-06,Hazelnut Coffee,6
2025-12-06,Kopi Aren,9
2025-12-06,Rum Coffee,1
2025-12-06,Signature Coffee,2
2025-12-07,Americano,4
2025-12-07,Avocado Coffee,1
2025-12-07,Butterscotch Coffee,1
2025-12-07,Capuccino,4
2025-12-07,Hazelnut Coffee,2
2025-12-07,Kopi Aren,9
2025-12-07,Kopi Pandan,1
2025-12-07,Signature Coffee,1
2025-12-08,Americano,4
2025-12-08,Avocado Coffee,1
2025-12-08,Butterscotch Coffee,3
2025-12-08,Capuccino,1
2025-12-08,Kopi Aren,5
2025-12-08,Signature Coffee,1
2025-12-09,Americano,5
2025-12-09,Avocado Coffee,2
2025-12-09,Butterscotch Coffee,3
2025-12-09,Capuccino,3
2025-12-09,Hazelnut Coffee,2
2025-12-09,Kopi Aren,10
2025-12-09,Matcha Coffee,2
2025-12-09,Signature Coffee,1
2025-12-10,Americano,3
2025-12-10,Avocado Coffee,1
2025-12-10,Capuccino,2
2025-12-10,Kopi Aren,8
2025-12-10,Kopi Pandan,2
2025-12-10,Rum Coffee,1
2025-12-11,Americano,6
2025-12-11,Avocado Coffee,1
2025-12-11,Butterscotch Coffee,6
2025-12-11,Capuccino,4
2025-12-11,Espresso,2
2025-12-11,Hazelnut Coffee,2
2025-12-11,Kopi Aren,24
2025-12-11,Kopi Pandan,1
2025-12-11,Signature Coffee,1
2025-12-12,Americano,1
2025-12-12,Avocado Coffee,1
2025-12-12,Butterscotch Coffee,2
2025-12-12,Capuccino,2
2025-12-12,Espresso,1
2025-12-12,Hazelnut Coffee,2
2025-12-12,Kopi Aren,14
2025-12-12,Rum Coffee,1
2025-12-13,Americano,6
2025-12-13,Avocado Coffee,1
2025-12-13,Butterscotch Coffee,5
2025-12-13,Capuccino,8
2025-12-13,Espresso,2
2025-12-13,Hazelnut Coffee,4
2025-12-13,Kopi Aren,12
2025-12-13,Kopi Pandan,2
2025-12-13,Rum Coffee,1
2025-12-13,Signature Coffee,2
2025-12-14,Americano,3
2025-12-14,Avocado Coffee,1
2025-12-14,Butterscotch Coffee,3
2025-12-14,Capuccino,5
2025-12-14,Hazelnut Coffee,1
2025-12-14,Kopi Aren,11
2025-12-15,Americano,5
